RUN	scala.simulations.GitHubSearch	githubsearch	1683839218047	 	3.3.1
REQUEST	145		PeticionZorros	1683839219460	1683839226284	OK	 
REQUEST	147		PeticionZorros	1683839219460	1683839226284	OK	 
REQUEST	1102		PeticionZorros	1683839224418	1683839226301	OK	 
REQUEST	1101		PeticionZorros	1683839224371	1683839226301	OK	 
REQUEST	1111		PeticionZorros	1683839224866	1683839226308	OK	 
REQUEST	154		PeticionZorros	1683839219461	1683839226308	OK	 
REQUEST	19		PeticionZorros	1683839219434	1683839226311	OK	 
REQUEST	1110		PeticionZorros	1683839224819	1683839226319	OK	 
USER	Usuario Avanzado	1140	START	1683839226324	1683839226324
REQUEST	1083		PeticionZorros	1683839223465	1683839226329	OK	 
REQUEST	1042		PeticionZorros	1683839221416	1683839226331	KO	j.n.c.ClosedChannelException
REQUEST	1090		PeticionZorros	1683839223818	1683839226350	OK	 
REQUEST	589		PeticionZorros	1683839219574	1683839226351	OK	 
REQUEST	1104		PeticionZorros	1683839224525	1683839226357	OK	 
USER	Usuario Avanzado	1141	START	1683839226370	1683839226370
REQUEST	621		PeticionZorros	1683839219584	1683839226392	OK	 
REQUEST	995		PeticionZorros	1683839219652	1683839226402	OK	 
USER	Usuario Estandar	18	END	1683839219365	1683839226405
USER	Usuario Estandar	2	END	1683839219345	1683839226405
USER	Usuario Estandar	34	END	1683839219446	1683839226405
USER	Usuario Avanzado	1142	START	1683839226416	1683839226416
USER	Usuario Avanzado	1017	END	1683839220158	1683839226431
USER	Usuario Estandar	41	END	1683839219447	1683839226435
REQUEST	790		PeticionZorros	1683839219625	1683839226442	OK	 
REQUEST	1098		PeticionZorros	1683839224217	1683839226442	OK	 
REQUEST	467		PeticionZorros	1683839219657	1683839226453	OK	 
USER	Usuario Avanzado	1143	START	1683839226465	1683839226465
REQUEST	947		PeticionZorros	1683839219647	1683839226467	OK	 
REQUEST	1078		PeticionZorros	1683839223217	1683839226472	OK	 
REQUEST	733		PeticionZorros	1683839219607	1683839226472	OK	 
REQUEST	637		PeticionZorros	1683839219588	1683839226484	OK	 
REQUEST	796		PeticionZorros	1683839219626	1683839226500	OK	 
REQUEST	1004		PeticionZorros	1683839219656	1683839226502	OK	 
REQUEST	1028		PeticionZorros	1683839220712	1683839226507	OK	 
REQUEST	1094		PeticionZorros	1683839224018	1683839226514	OK	 
USER	Usuario Avanzado	1144	START	1683839226524	1683839226524
REQUEST	17		PeticionZorros	1683839219434	1683839226526	OK	 
REQUEST	653		PeticionZorros	1683839219590	1683839226530	OK	 
USER	Usuario Avanzado	1145	START	1683839226571	1683839226571
REQUEST	867		PeticionZorros	1683839219638	1683839226584	KO	j.n.c.ClosedChannelException
REQUEST	630		PeticionZorros	1683839219586	1683839226584	KO	j.n.c.ClosedChannelException
REQUEST	742		PeticionZorros	1683839219608	1683839226585	KO	j.n.c.ClosedChannelException
REQUEST	764		PeticionZorros	1683839219613	1683839226586	OK	 
REQUEST	774		PeticionZorros	1683839219615	1683839226592	KO	j.n.c.ClosedChannelException
REQUEST	598		PeticionZorros	1683839219577	1683839226594	KO	j.n.c.ClosedChannelException
REQUEST	915		PeticionZorros	1683839219643	1683839226595	KO	j.n.c.ClosedChannelException
REQUEST	646		PeticionZorros	1683839219589	1683839226597	KO	j.n.c.ClosedChannelException
REQUEST	899		PeticionZorros	1683839219642	1683839226598	KO	j.n.c.ClosedChannelException
REQUEST	534		PeticionZorros	1683839219528	1683839226598	KO	j.n.c.ClosedChannelException
USER	Usuario Estandar	25	END	1683839219445	1683839226602
REQUEST	1117		PeticionZorros	1683839225172	1683839226612	OK	 
USER	Usuario Avanzado	1146	START	1683839226617	1683839226617
REQUEST	1079		PeticionZorros	1683839223265	1683839226637	OK	 
USER	Usuario Avanzado	1147	START	1683839226665	1683839226665
USER	Usuario Avanzado	1048	END	1683839221723	1683839226695
USER	Usuario Estandar	26	END	1683839219445	1683839226715
USER	Usuario Avanzado	1148	START	1683839226715	1683839226715
REQUEST	573		PeticionZorros	1683839219569	1683839226717	KO	j.n.c.ClosedChannelException
REQUEST	966		PeticionZorros	1683839219649	1683839226719	KO	j.n.c.ClosedChannelException
REQUEST	590		PeticionZorros	1683839219574	1683839226719	KO	j.n.c.ClosedChannelException
REQUEST	973		PeticionZorros	1683839219650	1683839226722	KO	j.n.c.ClosedChannelException
REQUEST	990		PeticionZorros	1683839219652	1683839226724	KO	j.n.c.ClosedChannelException
USER	Usuario Estandar	32	END	1683839219445	1683839226745
REQUEST	10		PeticionZorros	1683839219434	1683839226748	OK	 
USER	Usuario Estandar	46	END	1683839219447	1683839226758
REQUEST	614		PeticionZorros	1683839219580	1683839226766	KO	j.n.c.ClosedChannelException
REQUEST	758		PeticionZorros	1683839219612	1683839226767	KO	j.n.c.ClosedChannelException
REQUEST	550		PeticionZorros	1683839219533	1683839226767	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1149	START	1683839226773	1683839226773
REQUEST	545		PeticionZorros	1683839219531	1683839226783	KO	j.n.c.ClosedChannelException
REQUEST	554		PeticionZorros	1683839219533	1683839226784	KO	j.n.c.ClosedChannelException
REQUEST	810		PeticionZorros	1683839219629	1683839226790	KO	j.n.c.ClosedChannelException
REQUEST	778		PeticionZorros	1683839219616	1683839226792	KO	j.n.c.ClosedChannelException
REQUEST	826		PeticionZorros	1683839219633	1683839226792	KO	j.n.c.ClosedChannelException
USER	Usuario Estandar	4	END	1683839219346	1683839226805
REQUEST	1067		PeticionZorros	1683839222668	1683839226818	OK	 
USER	Usuario Avanzado	1150	START	1683839226820	1683839226820
USER	Usuario Estandar	5	END	1683839219346	1683839226836
REQUEST	1121		PeticionZorros	1683839225372	1683839226849	OK	 
REQUEST	412		PeticionZorros	1683839219493	1683839226862	OK	 
USER	Usuario Avanzado	1151	START	1683839226867	1683839226867
REQUEST	1122		PeticionZorros	1683839225419	1683839226886	OK	 
USER	Usuario Estandar	52	END	1683839219448	1683839226898
USER	Usuario Avanzado	1031	END	1683839220866	1683839226915
USER	Usuario Avanzado	1152	START	1683839226915	1683839226915
USER	Usuario Estandar	37	END	1683839219446	1683839226928
REQUEST	1051		PeticionZorros	1683839221866	1683839226929	OK	 
REQUEST	699		PeticionZorros	1683839219599	1683839226929	KO	j.n.c.ClosedChannelException
REQUEST	949		PeticionZorros	1683839219647	1683839226929	KO	j.n.c.ClosedChannelException
REQUEST	104		PeticionZorros	1683839219455	1683839226941	OK	 
REQUEST	996		PeticionZorros	1683839219653	1683839226944	KO	j.n.c.ClosedChannelException
REQUEST	892		PeticionZorros	1683839219641	1683839226944	OK	 
REQUEST	740		PeticionZorros	1683839219608	1683839226945	KO	j.n.c.ClosedChannelException
REQUEST	645		PeticionZorros	1683839219589	1683839226945	KO	j.n.c.ClosedChannelException
REQUEST	923		PeticionZorros	1683839219644	1683839226946	KO	j.n.c.ClosedChannelException
REQUEST	613		PeticionZorros	1683839219580	1683839226946	KO	j.n.c.ClosedChannelException
USER	Usuario Estandar	28	END	1683839219445	1683839226960
USER	Usuario Avanzado	1153	START	1683839226965	1683839226965
REQUEST	98		PeticionZorros	1683839219454	1683839226980	OK	 
REQUEST	635		PeticionZorros	1683839219587	1683839226990	KO	j.n.c.ClosedChannelException
REQUEST	720		PeticionZorros	1683839219603	1683839227003	OK	 
REQUEST	604		PeticionZorros	1683839219578	1683839227006	OK	 
REQUEST	1105		PeticionZorros	1683839224572	1683839227012	OK	 
REQUEST	859		PeticionZorros	1683839219637	1683839227012	KO	j.n.c.ClosedChannelException
REQUEST	1030		PeticionZorros	1683839220820	1683839227012	KO	j.n.c.ClosedChannelException
REQUEST	951		PeticionZorros	1683839219647	1683839227012	KO	j.n.c.ClosedChannelException
REQUEST	891		PeticionZorros	1683839219641	1683839227016	KO	j.n.c.ClosedChannelException
REQUEST	469		PeticionZorros	1683839219516	1683839227016	KO	j.n.c.ClosedChannelException
REQUEST	693		PeticionZorros	1683839219598	1683839227016	KO	j.n.c.ClosedChannelException
REQUEST	597		PeticionZorros	1683839219576	1683839227016	KO	j.n.c.ClosedChannelException
REQUEST	997		PeticionZorros	1683839219653	1683839227016	KO	j.n.c.ClosedChannelException
REQUEST	1052		PeticionZorros	1683839221924	1683839227020	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1154	START	1683839227022	1683839227022
USER	Usuario Estandar	35	END	1683839219446	1683839227069
USER	Usuario Avanzado	1155	START	1683839227069	1683839227069
REQUEST	72		PeticionZorros	1683839219451	1683839227080	KO	j.n.c.ClosedChannelException
REQUEST	1003		PeticionZorros	1683839219655	1683839227081	KO	j.n.c.ClosedChannelException
REQUEST	820		PeticionZorros	1683839219633	1683839227081	KO	j.n.c.ClosedChannelException
REQUEST	1049		PeticionZorros	1683839221770	1683839227083	OK	 
USER	Usuario Estandar	312	END	1683839219480	1683839227086
REQUEST	1124		PeticionZorros	1683839225526	1683839227086	OK	 
USER	Usuario Estandar	272	END	1683839219475	1683839227099
USER	Usuario Estandar	247	END	1683839219471	1683839227099
USER	Usuario Estandar	53	END	1683839219448	1683839227099
USER	Usuario Estandar	242	END	1683839219471	1683839227100
USER	Usuario Estandar	12	END	1683839219348	1683839227100
REQUEST	661		PeticionZorros	1683839219592	1683839227109	OK	 
USER	Usuario Avanzado	1057	END	1683839222171	1683839227115
USER	Usuario Avanzado	1156	START	1683839227115	1683839227115
REQUEST	51		PeticionZorros	1683839219450	1683839227118	KO	j.n.c.ClosedChannelException
REQUEST	22		PeticionZorros	1683839219434	1683839227118	OK	 
REQUEST	385		PeticionZorros	1683839219658	1683839227118	OK	 
REQUEST	724		PeticionZorros	1683839219604	1683839227119	OK	 
REQUEST	1044		PeticionZorros	1683839221525	1683839227135	OK	 
USER	Usuario Estandar	279	END	1683839219476	1683839227165
USER	Usuario Avanzado	1157	START	1683839227165	1683839227165
REQUEST	782		PeticionZorros	1683839219620	1683839227174	KO	j.n.c.ClosedChannelException
USER	Usuario Estandar	64	END	1683839219450	1683839227176
USER	Usuario Estandar	63	END	1683839219449	1683839227176
USER	Usuario Estandar	289	END	1683839219477	1683839227176
REQUEST	1058		PeticionZorros	1683839222217	1683839227199	KO	j.n.c.ClosedChannelException
REQUEST	910		PeticionZorros	1683839219643	1683839227203	KO	j.n.c.ClosedChannelException
REQUEST	958		PeticionZorros	1683839219648	1683839227204	KO	j.n.c.ClosedChannelException
REQUEST	766		PeticionZorros	1683839219614	1683839227207	KO	j.n.c.ClosedChannelException
REQUEST	894		PeticionZorros	1683839219641	1683839227207	KO	j.n.c.ClosedChannelException
REQUEST	734		PeticionZorros	1683839219607	1683839227209	KO	j.n.c.ClosedChannelException
REQUEST	1125		PeticionZorros	1683839225572	1683839227209	OK	 
REQUEST	830		PeticionZorros	1683839219634	1683839227210	KO	j.n.c.ClosedChannelException
REQUEST	750		PeticionZorros	1683839219610	1683839227210	KO	j.n.c.ClosedChannelException
REQUEST	878		PeticionZorros	1683839219640	1683839227210	KO	j.n.c.ClosedChannelException
REQUEST	942		PeticionZorros	1683839219647	1683839227210	KO	j.n.c.ClosedChannelException
REQUEST	862		PeticionZorros	1683839219638	1683839227210	KO	j.n.c.ClosedChannelException
REQUEST	846		PeticionZorros	1683839219636	1683839227210	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1158	START	1683839227222	1683839227222
USER	Usuario Estandar	61	END	1683839219449	1683839227225
USER	Usuario Estandar	71	END	1683839219450	1683839227225
USER	Usuario Estandar	284	END	1683839219476	1683839227225
USER	Usuario Estandar	267	END	1683839219474	1683839227225
REQUEST	974		PeticionZorros	1683839219650	1683839227226	KO	j.n.c.ClosedChannelException
USER	Usuario Estandar	235	END	1683839219470	1683839227238
REQUEST	814		PeticionZorros	1683839219630	1683839227250	KO	j.n.c.ClosedChannelException
REQUEST	926		PeticionZorros	1683839219645	1683839227253	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1062	END	1683839222419	1683839227255
USER	Usuario Estandar	75	END	1683839219451	1683839227255
USER	Usuario Avanzado	1064	END	1683839222515	1683839227255
USER	Usuario Estandar	493	END	1683839219520	1683839227267
USER	Usuario Estandar	311	END	1683839219479	1683839227267
USER	Usuario Estandar	69	END	1683839219450	1683839227268
USER	Usuario Estandar	68	END	1683839219450	1683839227268
USER	Usuario Avanzado	1159	START	1683839227267	1683839227267
REQUEST	1109		PeticionZorros	1683839224773	1683839227280	OK	 
USER	Usuario Estandar	9	END	1683839219346	1683839227285
USER	Usuario Estandar	44	END	1683839219447	1683839227299
USER	Usuario Estandar	299	END	1683839219478	1683839227315
USER	Usuario Estandar	313	END	1683839219480	1683839227315
USER	Usuario Estandar	285	END	1683839219476	1683839227315
USER	Usuario Avanzado	1160	START	1683839227315	1683839227315
REQUEST	1129		PeticionZorros	1683839225771	1683839227342	OK	 
USER	Usuario Estandar	400	END	1683839219492	1683839227346
USER	Usuario Estandar	297	END	1683839219478	1683839227365
USER	Usuario Avanzado	1161	START	1683839227365	1683839227365
REQUEST	1128		PeticionZorros	1683839225724	1683839227371	OK	 
USER	Usuario Estandar	315	END	1683839219480	1683839227376
USER	Usuario Avanzado	1162	START	1683839227395	1683839227395
REQUEST	679		PeticionZorros	1683839219596	1683839227396	OK	 
USER	Usuario Estandar	277	END	1683839219475	1683839227407
USER	Usuario Estandar	334	END	1683839219483	1683839227407
USER	Usuario Estandar	522	END	1683839219525	1683839227407
REQUEST	748		PeticionZorros	1683839219610	1683839227431	OK	 
USER	Usuario Avanzado	1163	START	1683839227454	1683839227454
USER	Usuario Estandar	336	END	1683839219483	1683839227485
USER	Usuario Avanzado	1164	START	1683839227500	1683839227500
REQUEST	1130		PeticionZorros	1683839225816	1683839227500	OK	 
USER	Usuario Estandar	530	END	1683839219527	1683839227515
USER	Usuario Estandar	298	END	1683839219478	1683839227535
USER	Usuario Estandar	323	END	1683839219481	1683839227535
USER	Usuario Estandar	318	END	1683839219480	1683839227545
USER	Usuario Avanzado	1165	START	1683839227545	1683839227545
REQUEST	1053		PeticionZorros	1683839221969	1683839227577	OK	 
USER	Usuario Avanzado	1166	START	1683839227595	1683839227595
USER	Usuario Estandar	358	END	1683839219486	1683839227607
USER	Usuario Estandar	375	END	1683839219488	1683839227625
REQUEST	185		PeticionZorros	1683839219464	1683839227642	OK	 
USER	Usuario Avanzado	1167	START	1683839227652	1683839227652
REQUEST	662		PeticionZorros	1683839219593	1683839227653	OK	 
USER	Usuario Estandar	343	END	1683839219484	1683839227655
USER	Usuario Avanzado	1063	END	1683839222465	1683839227698
USER	Usuario Avanzado	1168	START	1683839227698	1683839227698
REQUEST	582		PeticionZorros	1683839219571	1683839227709	OK	 
REQUEST	982		PeticionZorros	1683839219651	1683839227731	OK	 
REQUEST	603		PeticionZorros	1683839219578	1683839227736	OK	 
REQUEST	538		PeticionZorros	1683839219530	1683839227736	OK	 
REQUEST	957		PeticionZorros	1683839219648	1683839227736	OK	 
USER	Usuario Avanzado	1093	END	1683839223970	1683839227745
USER	Usuario Avanzado	1081	END	1683839223368	1683839227745
USER	Usuario Avanzado	1169	START	1683839227745	1683839227745
REQUEST	571		PeticionZorros	1683839219538	1683839227760	OK	 
REQUEST	626		PeticionZorros	1683839219585	1683839227773	KO	j.n.c.ClosedChannelException
REQUEST	986		PeticionZorros	1683839219651	1683839227774	OK	 
REQUEST	1039		PeticionZorros	1683839221263	1683839227790	OK	 
REQUEST	674		PeticionZorros	1683839219595	1683839227791	KO	j.n.c.ClosedChannelException
USER	Usuario Avanzado	1170	START	1683839227795	1683839227795
REQUEST	487		PeticionZorros	1683839219520	1683839227798	OK	 
USER	Usuario Estandar	500	END	1683839219521	1683839227822
USER	Usuario Avanzado	1073	END	1683839222971	1683839227825
USER	Usuario Avanzado	1059	END	1683839222265	1683839227825
REQUEST	935		PeticionZorros	1683839219646	1683839227831	OK	 
REQUEST	1038		PeticionZorros	1683839221205	1683839227833	OK	 
REQUEST	1106		PeticionZorros	1683839224619	1683839227837	OK	 
USER	Usuario Estandar	377	END	1683839219488	1683839227837
USER	Usuario Avanzado	1086	END	1683839223617	1683839227837
USER	Usuario Avanzado	1171	START	1683839227853	1683839227853
REQUEST	759		PeticionZorros	1683839219612	1683839227861	OK	 
REQUEST	1037		PeticionZorros	1683839221156	1683839227864	OK	 
REQUEST	551		PeticionZorros	1683839219533	1683839227871	OK	 
REQUEST	625		PeticionZorros	1683839219585	1683839227872	OK	 
REQUEST	211		PeticionZorros	1683839219468	1683839227876	OK	 
USER	Usuario Estandar	793	END	1683839219625	1683839227885
REQUEST	817		PeticionZorros	1683839219631	1683839227897	OK	 
USER	Usuario Avanzado	1172	START	1683839227899	1683839227899
REQUEST	1127		PeticionZorros	1683839225665	1683839227901	OK	 
REQUEST	852		PeticionZorros	1683839219637	1683839227927	OK	 
REQUEST	836		PeticionZorros	1683839219634	1683839227930	OK	 
USER	Usuario Estandar	578	END	1683839219570	1683839227945
USER	Usuario Avanzado	1173	START	1683839227945	1683839227945
REQUEST	1134		PeticionZorros	1683839226016	1683839227960	OK	 
USER	Usuario Estandar	979	END	1683839219650	1683839227965
USER	Usuario Estandar	963	END	1683839219648	1683839227965
USER	Usuario Estandar	82	END	1683839219452	1683839227975
USER	Usuario Estandar	73	END	1683839219451	1683839227975
REQUEST	1126		PeticionZorros	1683839225617	1683839227981	OK	 
REQUEST	531		PeticionZorros	1683839219715	1683839227983	OK	 
USER	Usuario Estandar	931	END	1683839219645	1683839227995
USER	Usuario Avanzado	1174	START	1683839227995	1683839227995
REQUEST	1155		PeticionZorros	1683839227069	1683839227996	OK	 
REQUEST	1092		PeticionZorros	1683839223915	1683839228011	OK	 
USER	Usuario Avanzado	1019	END	1683839220264	1683839228025
REQUEST	1135		PeticionZorros	1683839226065	1683839228034	OK	 
USER	Usuario Estandar	691	END	1683839219598	1683839228036
USER	Usuario Estandar	877	END	1683839219639	1683839228036
USER	Usuario Estandar	66	END	1683839219450	1683839228036
REQUEST	1154		PeticionZorros	1683839227022	1683839228039	OK	 
USER	Usuario Avanzado	1175	START	1683839228051	1683839228051
USER	Usuario Avanzado	1095	END	1683839224065	1683839228055
USER	Usuario Avanzado	1096	END	1683839224124	1683839228055
REQUEST	1156		PeticionZorros	1683839227115	1683839228056	OK	 
REQUEST	1153		PeticionZorros	1683839226965	1683839228065	OK	 
USER	Usuario Avanzado	1074	END	1683839223017	1683839228067
USER	Usuario Estandar	459	END	1683839219512	1683839228067
REQUEST	1137		PeticionZorros	1683839226171	1683839228070	OK	 
REQUEST	1158		PeticionZorros	1683839227222	1683839228084	OK	 
USER	Usuario Estandar	423	END	1683839219495	1683839228085
USER	Usuario Estandar	371	END	1683839219487	1683839228085
USER	Usuario Avanzado	1076	END	1683839223115	1683839228086
USER	Usuario Estandar	985	END	1683839219651	1683839228086
